frame_idx,ground_truth,action_score_propagated,is_retained_tier
934,0,0.3724006116390228,0
935,0,0.3724006116390228,0
936,0,0.3724006116390228,0
937,0,0.3724006116390228,0
938,0,0.3724006116390228,0
939,0,0.3724006116390228,0
940,0,0.3724006116390228,0
941,0,0.3724006116390228,0
942,0,0.3724006116390228,0
943,0,0.3724006116390228,0
944,0,0.3724006116390228,0
945,0,0.3724006116390228,0
946,0,0.3724006116390228,0
947,0,0.3724006116390228,0
948,0,0.3724006116390228,0
949,0,0.3724006116390228,0
950,0,0.3724006116390228,0
951,0,0.3724006116390228,0
952,0,0.3724006116390228,0
953,0,0.3724006116390228,0
954,0,0.3724006116390228,0
955,0,0.3724006116390228,0
956,0,0.3724006116390228,0
957,0,0.3724006116390228,0
958,0,0.3724006116390228,0
959,0,0.3724006116390228,0
960,0,0.3724006116390228,0
961,0,0.5071004629135132,1
962,0,0.5071004629135132,0
963,0,0.5071004629135132,0
964,0,0.5071004629135132,0
965,0,0.5071004629135132,0
966,0,0.5071004629135132,0
967,0,0.5071004629135132,0
968,0,0.5071004629135132,0
969,0,0.5071004629135132,0
970,0,0.5071004629135132,0
971,0,0.5071004629135132,0
972,0,0.5071004629135132,0
973,0,0.5071004629135132,0
974,0,0.5071004629135132,0
975,0,0.5071004629135132,0
976,0,0.1058298870921135,1
977,0,0.1058298870921135,0
978,0,0.1058298870921135,0
979,0,0.1058298870921135,0
980,0,0.1058298870921135,0
981,0,0.1058298870921135,0
982,0,0.1058298870921135,0
983,0,0.1058298870921135,0
984,0,0.1058298870921135,0
985,0,0.1058298870921135,0
986,0,0.1058298870921135,0
987,0,0.1058298870921135,0
988,0,0.1058298870921135,0
989,0,0.1058298870921135,0
990,0,0.1058298870921135,0
991,0,0.3942086696624756,1
992,0,0.3942086696624756,0
993,0,0.3942086696624756,0
994,0,0.3942086696624756,0
995,0,0.3942086696624756,0
996,0,0.3942086696624756,0
997,0,0.3942086696624756,0
998,0,0.3942086696624756,0
999,0,0.3942086696624756,0
1000,0,0.3942086696624756,0
1001,0,0.3942086696624756,0
1002,0,0.3942086696624756,0
1003,0,0.11732153594493866,1
1004,0,0.10423040390014648,1
1005,0,0.10423040390014648,0
1006,0,0.14197418093681335,1
1007,0,0.14197418093681335,0
1008,0,0.14197418093681335,0
1009,0,0.14197418093681335,0
1010,0,0.14197418093681335,0
1011,0,0.14197418093681335,0
1012,0,0.14197418093681335,0
1013,0,0.14197418093681335,0
1014,0,0.899543821811676,1
1015,0,0.899543821811676,0
1016,0,0.899543821811676,0
1017,0,0.899543821811676,0
1018,0,0.899543821811676,0
1019,0,0.899543821811676,0
1020,0,0.899543821811676,0
1021,0,0.5178150534629822,1
1022,0,0.5178150534629822,0
1023,0,0.5178150534629822,0
1024,0,0.5178150534629822,0
1025,0,0.5178150534629822,0
1026,0,0.5178150534629822,0
1027,0,0.5178150534629822,0
1028,0,0.5178150534629822,0
1029,0,0.5178150534629822,0
1030,0,0.5178150534629822,0
1031,0,0.5178150534629822,0
1032,0,0.5178150534629822,0
1033,0,0.5178150534629822,0
1034,0,0.5178150534629822,0
1035,0,0.5178150534629822,0
1036,0,0.12202052026987076,1
1037,0,0.12202052026987076,0
1038,0,0.12202052026987076,0
1039,0,0.12202052026987076,0
1040,0,0.12202052026987076,0
1041,0,0.12202052026987076,0
1042,0,0.12202052026987076,0
1043,0,0.12202052026987076,0
1044,0,0.12202052026987076,0
1045,0,0.12202052026987076,0
1046,0,0.12202052026987076,0
1047,0,0.12202052026987076,0
1048,0,0.12202052026987076,0
1049,0,0.12202052026987076,0
1050,0,0.12202052026987076,0
1051,0,0.39122486114501953,1
1052,0,0.39122486114501953,0
1053,0,0.39122486114501953,0
1054,0,0.39122486114501953,0
1055,0,0.39122486114501953,0
1056,0,0.39122486114501953,0
1057,0,0.39122486114501953,0
1058,0,0.39122486114501953,0
1059,0,0.39122486114501953,0
1060,0,0.39122486114501953,0
1061,0,0.39122486114501953,0
1062,0,0.39122486114501953,0
1063,0,0.39122486114501953,0
1064,0,0.39122486114501953,0
1065,0,0.39122486114501953,0
1066,0,0.09977376461029053,1
1067,0,0.09977376461029053,0
1068,0,0.09977376461029053,0
1069,0,0.09977376461029053,0
1070,0,0.09977376461029053,0
1071,0,0.09977376461029053,0
1072,0,0.09977376461029053,0
1073,0,0.09977376461029053,0
1074,0,0.09977376461029053,0
1075,0,0.09977376461029053,0
1076,0,0.09977376461029053,0
1077,0,0.09977376461029053,0
1078,0,0.09977376461029053,0
1079,0,0.09977376461029053,0
1080,0,0.09977376461029053,0
1081,0,0.5182746648788452,1
1082,0,0.5182746648788452,0
1083,0,0.5182746648788452,0
1084,0,0.5182746648788452,0
1085,0,0.5182746648788452,0
1086,0,0.5182746648788452,0
1087,0,0.5182746648788452,0
1088,0,0.5182746648788452,0
1089,0,0.5182746648788452,0
1090,0,0.5182746648788452,0
1091,0,0.5182746648788452,0
1092,0,0.5182746648788452,0
1093,0,0.5182746648788452,0
1094,0,0.5182746648788452,0
1095,0,0.5182746648788452,0
1096,0,0.5182746648788452,0
1097,0,0.5182746648788452,0
1098,0,0.5182746648788452,0
1099,0,0.5182746648788452,0
1100,0,0.5182746648788452,0
1101,0,0.5182746648788452,0
1102,0,0.5182746648788452,0
1103,0,0.5182746648788452,0
1104,0,0.5182746648788452,0
1105,0,0.5182746648788452,0
1106,0,0.5182746648788452,0
1107,0,0.5182746648788452,0
1108,0,0.5182746648788452,0
1109,0,0.5182746648788452,0
1110,0,0.5182746648788452,0
1111,0,0.36630386114120483,1
1112,0,0.10396093130111694,1
1113,0,0.10396093130111694,0
1114,0,0.10396093130111694,0
1115,0,0.10396093130111694,0
1116,0,0.10396093130111694,0
1117,0,0.10396093130111694,0
1118,0,0.10396093130111694,0
1119,0,0.10396093130111694,0
1120,0,0.10396093130111694,0
1121,0,0.10396093130111694,0
1122,0,0.10396093130111694,0
1123,0,0.10396093130111694,0
1124,0,0.10396093130111694,0
1125,0,0.10396093130111694,0
1126,0,0.10396093130111694,0
1127,0,0.10396093130111694,0
1128,0,0.10396093130111694,0
1129,0,0.10396093130111694,0
1130,0,0.10396093130111694,0
1131,0,0.10396093130111694,0
1132,0,0.10396093130111694,0
1133,0,0.10396093130111694,0
1134,0,0.10396093130111694,0
1135,0,0.10396093130111694,0
1136,0,0.10396093130111694,0
1137,0,0.11726760119199753,1
1138,0,0.11726760119199753,0
1139,0,0.11726760119199753,0
1140,0,0.11726760119199753,0
1141,0,0.5157350897789001,1
1142,0,0.5157350897789001,0
1143,0,0.5157350897789001,0
1144,0,0.5157350897789001,0
1145,0,0.5157350897789001,0
1146,0,0.5157350897789001,0
1147,0,0.5157350897789001,0
1148,0,0.5157350897789001,0
1149,0,0.5157350897789001,0
1150,0,0.5157350897789001,0
1151,0,0.5157350897789001,0
1152,0,0.5157350897789001,0
1153,0,0.5157350897789001,0
1154,0,0.5157350897789001,0
1155,0,0.5157350897789001,0
1156,0,0.5157350897789001,0
1157,0,0.5157350897789001,0
1158,0,0.5157350897789001,0
1159,0,0.5157350897789001,0
1160,0,0.5157350897789001,0
1161,0,0.5157350897789001,0
1162,0,0.5157350897789001,0
1163,0,0.5157350897789001,0
1164,0,0.5157350897789001,0
1165,0,0.5157350897789001,0
1166,0,0.5157350897789001,0
1167,0,0.5157350897789001,0
1168,0,0.5157350897789001,0
1169,0,0.10549942404031754,1
1170,0,0.10549942404031754,0
1171,0,0.4230259656906128,1
1172,0,0.4230259656906128,0
1173,0,0.16111209988594055,1
1174,0,0.16111209988594055,0
1175,0,0.16111209988594055,0
1176,0,0.16111209988594055,0
1177,0,0.16254588961601257,1
1178,0,0.16254588961601257,0
1179,0,0.16254588961601257,0
1180,0,0.16254588961601257,0
1181,0,0.16254588961601257,0
1182,0,0.1038418561220169,1
1183,0,0.1038418561220169,0
1184,0,0.23136210441589355,1
1185,0,0.23136210441589355,0
1186,0,0.23136210441589355,0
1187,0,0.1276964247226715,1
1188,0,0.1276964247226715,0
1189,0,0.11013710498809814,1
1190,0,0.11013710498809814,0
1191,0,0.21421532332897186,1
1192,0,0.21421532332897186,0
1193,0,0.21421532332897186,0
1194,0,0.21421532332897186,0
1195,0,0.21421532332897186,0
1196,0,0.14867858588695526,1
1197,0,0.14867858588695526,0
